Customer_i_Unique_ID,Customer_i_ID,Customer_i_Star_Rating,Customer_i_Comment,Customer_i_buying_influence,Customer_i_Date,product,category,price_dollars,star_ratings,total_ratings
B00F8LP5S8-R1FDB1FX16MIPK,R1FDB1FX16MIPK,5.0,Clarks.....top quality and comfort,0.0,2023-10-08,Clarks Women's Ashland Effie Slip-On Loafer,Shoes,48.99,4.5,2917
B00EOA2I6G-Unavailable,Unavailable,,Unavailable,,1677-09-21,Shoe,Shoes,0.0,5.0,1
B0C68PK726-R31ICQVHKPRCN6,R31ICQVHKPRCN6,5.0,Run slightly small compared to other Whitins,3.0,2023-10-06,WHITIN Women's Wide Toe Box Barefoot Shoes | Canvas Minimalist Sneakers,Shoes,29.99,4.5,43
B08R1Q3F41-R25MWN9B0ZLZTG,R25MWN9B0ZLZTG,5.0,Comfortable,0.0,2023-10-14,PUMA Men's Ignite Fasten8 Golf Shoe,Shoes,69.89,4.5,2250
B0C94VDTJR-R3RQI913G7E5IB,R3RQI913G7E5IB,5.0,My husband loves these!,0.0,2023-10-20,"1TAZERO Men Slip On Shoes Casual with Arch Support Insoles,Men Loafer Shoes for Plantar Fasciitis",Shoes,51.99,4.4,2516
B072J2RXL5-R1S900GLO6YBFU,R1S900GLO6YBFU,5.0,"Comfortable fit, not too narrow",2.0,2023-08-25,"Tommaso Strada Mens Cycling Shoes for Road Bikes – Universally Compatible with All Shoe Clips & Bike Cleats, from SPD to Look Delta to Speedplay – Bike Shoes for Road Biking & Indoor Cycling",Shoes,81.98,4.3,1197
B091JZHZQJ-R3JC9PA8UJR5ES,R3JC9PA8UJR5ES,3.0,Not enough cushion,0.0,2023-10-19,TSIODFO Mens Running Shoes Athletic Walking Sneakers,Shoes,39.9,4.1,3641
B0BLY8YSZY-R2MZ9NH2LBYZTR,R2MZ9NH2LBYZTR,5.0,Darling shoe,0.0,2023-10-10,DREAM PAIRS Women’s Closed Toe Kitten Heels Pointed Toe Slingback Low Heels Dress Bridal Wedding Pumps Shoes,Shoes,42.99,4.3,300
B00IWQPPQI-R14VQ5VGXNB7U6,R14VQ5VGXNB7U6,5.0,arrived fast,0.0,2023-09-11,STACY ADAMS Men's Garrison Wingtip Oxford,Shoes,80.65,4.4,1810
B00J2LCJOI-R1GR5V96KGNMI,R1GR5V96KGNMI,4.0,Dress Pump,0.0,2023-10-09,"LifeStride Women's, Groovy Pump",Shoes,38.55,4.1,1457
B0C7L4BJWF-R33EWAPDX0PTJJ,R33EWAPDX0PTJJ,5.0,Dress up booties,1.0,2023-10-12,DREAM PAIRS Women's Retro Elastic Chelsea Ankle Boots Fashion Low Chunky Block Heel Pointed Toe Fall Heeled Booties Shoes,Shoes,43.99,4.8,35
B09WC2R1KK-R31JH9DFUXU79B,R31JH9DFUXU79B,5.0,Comfort,0.0,2023-10-15,ASICS Men's Upcourt 5 Volleyball Shoes,Shoes,49.95,4.6,1517
B087ZL8829-R18KLLRPJPNE2F,R18KLLRPJPNE2F,5.0,Perfect fit,0.0,2023-10-10,ASICS Women's Gel-Rocket 10 Indoor Court Shoes,Shoes,54.95,4.5,2703
B09WFXVJYH-R2YR2EYZIRQBAJ,R2YR2EYZIRQBAJ,4.0,VERY comfortable,0.0,2023-10-04,JBU by Jambu Women's Buttercup Mary Jane Flat,Shoes,41.65,4.4,311
B08DMN7YKL-R24NJ41IZWKVQ4,R24NJ41IZWKVQ4,1.0,Too small and definitely not wide,0.0,2023-10-15,"LifeStride Women's, Devyn PumpPump",Shoes,55.51,4.1,546
B078HXRNN7-R1BW65YT0I8XDD,R1BW65YT0I8XDD,5.0,Feels great,0.0,2023-09-30,Naturalizer Womens Banks Slingback Low Heel Pointed Toe Pumps,Shoes,93.0,4.3,2267
B087SV2S4Q-R2PAKQGZCZFVT5,R2PAKQGZCZFVT5,5.0,Perfect,0.0,2023-08-05,"Shoes for Crews Madison III, Women's Slip Resistant Work Shoes, Water Resistant, Black",Shoes,55.98,4.2,242
B07PYF6XLX-R190IC1I5KDEGP,R190IC1I5KDEGP,1.0,Sole Broke Immediately,0.0,2023-10-19,DREAM PAIRS Women's High Heel Closed Toe Chunky Wedding Pumps Shoes,Shoes,35.99,4.4,7298
B093Y57VPY-R2LN518K0NLYL2,R2LN518K0NLYL2,5.0,I love these shoes!!,0.0,2023-10-21,ALTRA Women's AL0A5483 Superior 5 Trail Running Shoe,Shoes,58.71,4.4,987
B09CLMK64W-RZDBKO4P87P7S,RZDBKO4P87P7S,2.0,Sized small,0.0,2023-10-22,ASICS Women's GT-1000 11 Running Shoes,Shoes,0.0,4.6,1156
B0BPCF885W-R11060HQZXD82T,R11060HQZXD82T,5.0,Nice and warm,0.0,2023-10-11,Amazon Essentials Women's Shearling Mule,Shoes,24.43,4.6,39
B076CQJ27R-RRI0DMXBAMQVO,RRI0DMXBAMQVO,5.0,"Got a 6wide for my EU39, perf fit, conforms well to foot",0.0,2023-10-05,Bloch Women's Performa Dance Shoe,Shoes,27.5,4.6,3977
B08KYZ7B5L-R15PCGSIF7RXQL,R15PCGSIF7RXQL,5.0,So cute and comfy for colder weather,0.0,2023-10-17,Hey Dude Women's Britt,Shoes,48.71,4.8,9968
B09HQ4N92S-Unavailable,Unavailable,,Unavailable,,1677-09-21,The Shoes,Shoes,0.0,0.0,0
B0B6SMSWZ6-R1NUP0I4KR97FT,R1NUP0I4KR97FT,5.0,Comfy and classy,1.0,2023-08-11,"LifeStride Women's, Savvy Pump",Shoes,67.49,4.4,139
B08FCNX2F3-R2OAEJ8BYWSM2D,R2OAEJ8BYWSM2D,5.0,Cute,0.0,2023-10-23,Hey Dude Women's Wendy Canvas | Women’s Shoes | Women’s Lace Up Loafers | Comfortable & Light-Weight,Shoes,44.96,4.7,18785
B09Y87DQBY-R23D4CZIPHPLG6,R23D4CZIPHPLG6,4.0,Long court shoes,0.0,2023-10-08,adidas GameCourt 2,Shoes,69.95,4.3,828
B0CH62RRDL-R3M461FUXFUGF8,R3M461FUXFUGF8,5.0,"Super warm, comfy & cozy slippers",0.0,2023-10-17,COZYAREA Men's Moccasin Slippers Winter Warm Fleece Lining House Shoes Cozy Memory Foam Indoor Outdoor Slippers for Men,Shoes,22.99,4.6,25
B07BXWML3G-R1PUEJJ3DNJVCV,R1PUEJJ3DNJVCV,0.0,Für mich absolut nicht geeignet.,4.0,1677-09-21,"CURREX HIKEPRO - Extra Shock Absorbing Insole, Cushion and Airflow for More Comfort on Uneven Terrain, Extra Grip for Less Slip, Hiking Inserts, Men and Women",Shoes,59.95,4.0,20
B09ZY5YL72-R213AGZXCACTJD,R213AGZXCACTJD,5.0,Great buy!,0.0,2023-05-13,Jousen Men's Winter Boots Lightweight Waterproof Snow Boots for Men Fur Warm Mens Boots,Shoes,59.99,4.3,1927
B0CH94R6YB-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Insoles Confort, Memory Foam, Softly, Shoes Black",Shoes,18.0,0.0,0
B07DY7384J-R2U5EQTCHWXYYW,R2U5EQTCHWXYYW,3.0,Hurt my feet,0.0,2023-10-16,Dockers Men's Beacon Boat Shoe,Shoes,59.5,4.3,6220
B082PQCF67-R2TV5S8SQVL6NT,R2TV5S8SQVL6NT,5.0,"Perfect shoes for many looks, can easily walk and dance in them",1.0,2023-10-03,DREAM PAIRS Women’s Sexy High Chunky Heels Peep Toe Platform Block Slingback Dress Pumps Shoes,Shoes,43.99,4.1,2651
B006IYTFU8-RO4INLCDR6DEI,RO4INLCDR6DEI,5.0,Great shoes,0.0,2023-10-15,DC Men's Court Graffik Casual Low Top Skate Shoe Sneaker,Shoes,60.04,4.7,19627
B0983LLSW1-RZSZXN06R2O1G,RZSZXN06R2O1G,5.0,Amo estos zapatos!,1.0,2023-05-02,NIKE Women's Tanjun Running Shoes,Shoes,51.0,4.4,3323
B0B56PGJJK-R2WYJRS71BTGS,R2WYJRS71BTGS,5.0,13.5 WIDE,0.0,2023-10-15,WHITIN Men's Wide Canvas Barefoot Sneakers | Zero Drop Sole | Minimalist Footwear,Shoes,41.99,4.3,1062
B00MQ35CUW-R3I34F2GO9VBXB,R3I34F2GO9VBXB,5.0,Great comfortable fit,1.0,2023-10-09,Anne Klein Women's Wisher,Shoes,53.75,4.3,3899
B09NMJT2QV-RWVP8V8DIHV20,RWVP8V8DIHV20,5.0,Good value,0.0,2023-10-16,Nike Revolution 6 NN Men's Road Running Shoes,Shoes,73.09,4.5,39983
B0BP2333LG-R1433EV0CKZ0L6,R1433EV0CKZ0L6,5.0,Very comfortable and good looking,0.0,2023-10-18,Giniros Mens Slip On Walking Shoes Running Tennis Gym Sneakers Non Slip Work Shoes Comfy Breathable Lightweight Fashion Shoes,Shoes,36.98,4.2,733
B07R5HPMPT-R1ESW5PSVJ7QB,R1ESW5PSVJ7QB,4.0,Quality,0.0,2023-10-20,TIOSEBON Women's Athletic Walking Shoes Slip On Casual Mesh-Comfortable Tennis Workout Sneakers,Shoes,42.99,4.4,32937
B0CCTCV76T-R7BXXT39GQPWJ,R7BXXT39GQPWJ,1.0,Something's not quite right,0.0,2023-10-20,HOBIBEAR Barefoot Minimalist Shoes Womens Mens | Zero Drop | Wide Width Fashion Sneaker,Shoes,41.99,4.5,141
B08C5BTM5D-R2EZHNWCWC2HLF,R2EZHNWCWC2HLF,5.0,feels like a slipper and looks great!,0.0,2023-04-05,Santiro Mens Sneakers Gym Breathable Tennis Running Walking Slip On Shoes,Shoes,29.99,4.2,232
B0C23QBJB6-R2052C8JYQ1X1R,R2052C8JYQ1X1R,1.0,Uncomfortable Shoe,0.0,2023-10-12,BomKinta Men's Walking Shoes Breathable Gym Sneakers Fashion Athletic Shoes,Shoes,25.99,4.1,506
B093Q7DLVR-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Dexter mens Bowling Shoes, Black/Red, 10 Wide US",Shoes,58.31,4.2,25
B09XBTZT2V-R2IH2LAP6HTM,R2IH2LAP6HTM,5.0,Comfortable,1.0,2023-08-31,Under Armour Women's Charged Breeze 2 Running Shoe,Shoes,90.0,4.7,30
B00AZORVYO-R210041YCCGVQY,R210041YCCGVQY,5.0,very comfortable,0.0,2023-10-22,"Clarks Women's, Ashland Bubble Loafer",Shoes,45.25,4.3,13800
B08LKMPVQ1-RN9XO9LCDRBOB,RN9XO9LCDRBOB,5.0,Very comfortable,0.0,2023-10-19,"VJH confort Women's Ankle Boots,Lace-up Round Toe Comfortable Low Heel Dress Booties with Side Zipper",Shoes,48.99,4.6,1788
B0833DQ8RL-R5DXY2H4PCWD1,R5DXY2H4PCWD1,5.0,Great shoe,2.0,2022-05-17,"Triseven Cycling Shoes Men Women - Road Bike Cycling Shoes Unisex - Breathable Hard Sole - Cycling Shoes - Compatible with Delat, KEO, SPD and SPD-SL - Triathlon Riding Shoes",Shoes,59.99,4.6,72
B096XX273Y-RI54JXUWMTRGA,RI54JXUWMTRGA,5.0,Papa loves them,0.0,2023-01-03,YH SUCED Diabetic Shoes for Elderly Men Width X-Wide Casual Shoes for Men Swollen Feet Adjustable Large Size Walking Shoes Non-Slip Fattening and Widening,Shoes,62.99,4.3,140
B07ZKP7XJ4-R1YBLMOLY42VLS,R1YBLMOLY42VLS,4.0,Comfort,0.0,2023-10-18,Bruno Marc Men's Mesh Fabric Fashion Sneakers Casual Oxfords Lightweight Breathable Versatile Walking Shoes,Shoes,34.99,4.4,2807
B0BJZS378Y-R211S62ZO380PX,R211S62ZO380PX,5.0,Just buy them!,0.0,2023-10-16,WHITIN Women's Wide Canvas Shoes | Minimalist Barefoot Sneakers | Classic Fit Low Top,Shoes,41.99,4.4,161
B08WHM2PR2-R7CGXC4Z980N0,R7CGXC4Z980N0,5.0,Perfect fit,0.0,2023-10-08,Clarks Women's Roseville Dot Loafer,Shoes,31.5,4.4,553
B0BZDX3NFQ-R20BMX6RDAD31Q,R20BMX6RDAD31Q,5.0,It’s fire,2.0,2023-10-05,ASICS Women's Gel-Dedicate 8 Shoes,Shoes,59.99,4.1,84
B0BP24NWNQ-R1433EV0CKZ0L6,R1433EV0CKZ0L6,5.0,Very comfortable and good looking,0.0,2023-10-18,Giniros Mens Slip On Walking Shoes Running Tennis Gym Sneakers Non Slip Work Shoes Comfy Breathable Lightweight Fashion Shoes,Shoes,36.98,4.2,733
B0C8NHFKBD-R35SKQLQP6S9H1,R35SKQLQP6S9H1,5.0,These are perfect for older fellas,4.0,2023-10-02,ALLSWIFIT Men's Road Running Tennis Shoes Comfortable Walking Shoes Athletic Workout Gym Cross Trainer Sneakers,Shoes,27.59,4.7,51
B0C14KMB3H-R1K3PIRA3RF9OO,R1K3PIRA3RF9OO,5.0,Slippers,0.0,2023-10-21,"HomeTop Men's Memory Foam Moccasin Slippers, Comfy Indoor Outdoor House Shoes Suede Bedroom with Warm Sherpa Lining Durable Rubber Sole",Shoes,26.99,4.3,5855
B0BLS42V8M-R1DAVUJHV9NV66,R1DAVUJHV9NV66,5.0,THESE SHOES ARE AMAZING WILL KEEP BUY SAME SHOES TIME AND TIME AGAIN,0.0,2023-09-27,WXQ Men's Running Shoes Comfortable Lightweight Breathable Walking Shoes Mesh Workout Casual Sports Shoes,Shoes,30.99,4.1,669
B0C84XYGD9-R1U4ZRBL15L9Q5,R1U4ZRBL15L9Q5,2.0,"Soles are very hard, plastic feeling",0.0,2023-10-11,WHITIN Men's Canvas Barefoot & Minimalist Shoes | Zero Drop Sneaker | Natural Feel,Shoes,29.99,4.2,141
B0C31DRBZN-R8G4D5SJFMGGF,R8G4D5SJFMGGF,5.0,shield size fits true,0.0,2023-09-20,Salomon Men's X-Render Hiking Shoe,Shoes,79.99,4.2,132
B01H5WT1YG-R38S74W7I8JN6A,R38S74W7I8JN6A,5.0,Stylish,0.0,2023-09-04,TOMS Women's Suede Majcut Black 10009812,Shoes,0.0,4.5,3521
B08DQJQM8H-R13FYFS0HUSX2F,R13FYFS0HUSX2F,1.0,Unimpressed with Customer Service,0.0,2023-09-08,Skechers Elite 4-Victory,Shoes,64.28,4.5,417
B0C4GQ75LC-R23AUX3ZR532NL,R23AUX3ZR532NL,5.0,Pretty much a Sketcher at half the price.,0.0,2023-10-20,Feethit Mens Slip On Walking Shoes Lightweight Breathable Non Slip Running Shoes Comfortable Fashion Sneakers for Men,Shoes,35.99,4.1,9075
B0BXS8D7G4-RVKPB1MDS5S20,RVKPB1MDS5S20,5.0,Best golf shoes I’ve ever had on my feet.,0.0,2023-07-24,Ifrich Women Golf Shoes Professional Outdoor Golf Sport Sneakers,Shoes,49.99,4.2,55
B071YCRG6G-R1HFPWZAWVN7AT,R1HFPWZAWVN7AT,5.0,Muy bonita,0.0,2023-10-18,DREAM PAIRS Women's Chunkle Low Heel Pump Sandals,Shoes,42.99,4.3,8876
B08411M2KF-RH2NMC5TIA4SW,RH2NMC5TIA4SW,1.0,Terribly Low Quality,0.0,2023-07-07,Propét Men's Propet Lucas Casual Fashion Sneaker,Shoes,89.95,4.2,560
B096HVN4MJ-R3EACJ72ZZVWJL,R3EACJ72ZZVWJL,5.0,I gave it,0.0,2023-09-20,Columbia Men's Bonehead PFG Boat Shoe,Shoes,49.9,4.4,403
B0002UUH9M-R3Q4HRM61QAMNK,R3Q4HRM61QAMNK,5.0,Was concerned,2.0,2023-08-07,Bloch Women's Grecian Sandal Dance Shoe,Shoes,66.27,3.8,436
B0B9R9KM81-R2LIVP82QQFICY,R2LIVP82QQFICY,5.0,Comfortable,0.0,2023-10-04,Hey Dude Wally Ascend Woven Slip-On Casual Shoes,Shoes,48.74,4.7,403
B09GL2CYS5-R2A8VXN9L7HKUC,R2A8VXN9L7HKUC,1.0,they squeek,0.0,2023-10-18,FootJoy Men's Fj Fuel Golf Shoe,Shoes,99.95,4.5,1272
B093LWNRM5-R3D8M831M59MJD,R3D8M831M59MJD,1.0,DC shoes- garbage,0.0,2023-10-04,DC Cure Casual Low Top Skate Shoes Sneakers,Shoes,43.92,4.4,1056
B089FDMM27-R4ESWNAONBCX2,R4ESWNAONBCX2,3.0,Slippery,1.0,2023-09-26,Columbia Men's Tamiami PFG Boat Shoe,Shoes,79.95,4.5,807
B0C7L27VH1-RMNRHSQV3SWPL,RMNRHSQV3SWPL,5.0,very good inexpensive stylish shoe,0.0,2023-10-18,Bruno Marc Men's Mesh Dress Sneakers Casual Business Oxfords Comfortable Shoes,Shoes,29.99,4.5,74
B071XJQ197-R352J352WFTUF3,R352J352WFTUF3,5.0,This shoe is beautiful.,0.0,2023-10-18,Skechers Women's Go Walk Lite-15430 Boat Shoe,Shoes,44.1,4.7,7873
B01H19GKAG-R1VVOZZ73OAUQT,R1VVOZZ73OAUQT,5.0,Liliana Chaparro,0.0,2023-09-13,DC Men's Net Low Top Lace Up Casual Skate Shoe Sneaker,Shoes,44.77,4.6,4710
B0BGQRR96C-R2HHUC79CAX032,R2HHUC79CAX032,5.0,Awesome shoe,0.0,2023-10-08,Under Armour Men's Charged Assert 10 Camo Running Shoe,Shoes,74.95,4.7,57
B0C5TY8ZC3-Unavailable,Unavailable,,Unavailable,,1677-09-21,Dexter Women's Athletic Bowling Shoes,Shoes,85.64,5.0,1
B07L4W68V4-Unavailable,Unavailable,,Unavailable,,1677-09-21,Sessions X,Shoes,0.0,0.0,0
B0B5P88JR2-RLPL151HCRJCK,RLPL151HCRJCK,5.0,Comfortable slip-on sneakers,0.0,2023-08-29,Clarks Women's Breeze Sky Sneaker,Shoes,45.78,4.4,67
B0BNBVMMPH-R6XNGU0K89WKB,R6XNGU0K89WKB,5.0,"Modern, slim design",0.0,2023-09-23,Amazon Essentials Men's Derby Shoe,Shoes,36.6,4.2,72
B0BMM212HD-R2UHXIUTPT9P87,R2UHXIUTPT9P87,5.0,Fit well and very comfortable.,0.0,2023-07-09,Men's Ballroom Dance Shoes Latin Salsa Dancing Black Breathable Leather Character Shoes,Shoes,27.9,4.2,32
B0CHLVZLJW-Unavailable,Unavailable,,Unavailable,,1677-09-21,"GRWDEN House Slippers for Women, Winter Indoor Fluffy Soft Women Slippers, Anti-Skid Cozy Plush Slip On House Slippers with Memory Foam, Warm Plush Bedroom Shoes with Faux Fur Lining",Shoes,19.99,0.0,0
B0CH62K2R8-R3M461FUXFUGF8,R3M461FUXFUGF8,5.0,"Super warm, comfy & cozy slippers",0.0,2023-10-17,COZYAREA Men's Moccasin Slippers Winter Warm Fleece Lining House Shoes Cozy Memory Foam Indoor Outdoor Slippers for Men,Shoes,22.99,4.6,25
B09N7NZR3S-R2VL6O2MVGZHQ7,R2VL6O2MVGZHQ7,5.0,Amazing soft leather,1.0,2023-06-29,Jousen Men's Dress Shoes Formal Leather Oxford Shoes Classical Business Derby Shoes,Shoes,65.99,4.3,267
B09Q4J49RZ-R3R27XUO057IWI,R3R27XUO057IWI,5.0,Comfy,1.0,2022-12-28,adidas NMD_R1 Strap Shoes Women's,Shoes,72.0,4.5,132128
B093Q9PQDF-Unavailable,Unavailable,,Unavailable,,1677-09-21,Dexter Ultra Groovy Blue Ladies Size 8,Shoes,54.34,4.8,85
B08C7BCRFR-R2KTFMWEKSP9SX,R2KTFMWEKSP9SX,3.0,Style,1.0,2023-05-06,Clarks Un Brawley Pace,Shoes,139.0,4.4,88
B0BZDS5TM9-RR8DWBMSPTPBX,RR8DWBMSPTPBX,5.0,"One of the best Pickleball shoes an the market, and look good too",0.0,2023-10-06,ASICS Men's Gel-Dedicate 8 Tennis Shoes,Shoes,64.24,4.3,58
B09YWDKMFJ-Unavailable,Unavailable,,Unavailable,,1677-09-21,adidas Men's Tech Response Sl 3 Golf Shoe,Shoes,64.99,4.6,199
B007DMIKIC-Unavailable,Unavailable,,Unavailable,,1677-09-21,SHOE (TELLING TALES),Shoes,0.0,5.0,1
B00UBNCWDO-R3532XFYVM2D1T,R3532XFYVM2D1T,5.0,My shoes,0.0,2023-09-29,Stacy Adams Men's Gala Cap-Toe Tuxedo Lace-Up Oxford Shoe,Shoes,64.95,4.6,2158
B07QY4H6SH-R30KUN9N8X66GE,R30KUN9N8X66GE,5.0,Buy the shoes!!,3.0,2023-10-01,Dr. Scholl's Shoes Women's Insane Loafer,Shoes,60.0,4.1,2882
B096NLXXMF-R27Q3YAITFD2G,R27Q3YAITFD2G,2.0,Ugly,0.0,2023-10-22,"New Balance Women's, DynaSoft Nergize v3 Training Shoe",Shoes,64.75,4.3,4065
B0BNWF1VV4-Unavailable,Unavailable,,Unavailable,,1677-09-21,Clarks Women's Westlynn Bella Loafer,Shoes,53.11,4.5,9
B0081H9AD2-R2EOX0QMD3L4U0,R2EOX0QMD3L4U0,5.0,Five Stars,0.0,2017-01-10,Vans Men's Low-top Trainers,Shoes,63.24,4.6,6674
B09XJBDHPC-Unavailable,Unavailable,,Unavailable,,1677-09-21,Dexter Pro Boa Blk/Leopard Ladies Size 8.5,Shoes,109.0,4.5,11
B0C3GCPXWV-RIO9V0UYT0XZB,RIO9V0UYT0XZB,5.0,Comfortable all night!,0.0,2023-10-02,DREAM PAIRS Women's Oxfords Mary Jane Dress Shoes Heels for Women,Shoes,36.99,4.6,123
B08TB2KMG3-R2AZLIUR4B34KN,R2AZLIUR4B34KN,5.0,Warm and secure,0.0,2023-10-05,Timberland Women's Norwood Mid Waterproof,Shoes,69.99,4.5,2966
B011PLOJP4-R3FPWASFD51UOZ,R3FPWASFD51UOZ,5.0,They fit,0.0,2023-09-06,Speedo Men's Water Shoe Surfwalker Pro 3.0,Shoes,32.0,4.4,6424
B01D91EFXE-R585H53DYDHT0,R585H53DYDHT0,2.0,Poor quality material,0.0,2023-09-23,Clarks Men's Cotrell Edge Oxford,Shoes,52.94,4.4,4404
B0BP25KYVH-R1433EV0CKZ0L6,R1433EV0CKZ0L6,5.0,Very comfortable and good looking,0.0,2023-10-18,Giniros Mens Slip On Walking Shoes Running Tennis Gym Sneakers Non Slip Work Shoes Comfy Breathable Lightweight Fashion Shoes,Shoes,36.98,4.2,733
B084Z2MQ11-R1S900GLO6YBFU,R1S900GLO6YBFU,5.0,"Comfortable fit, not too narrow",2.0,2023-08-25,"Tommaso Strada Mens Cycling Shoes for Road Bikes – Universally Compatible with All Shoe Clips & Bike Cleats, from SPD to Look Delta to Speedplay – Bike Shoes for Road Biking & Indoor Cycling",Shoes,84.95,4.3,1197
B08FQS15HW-RLDAX5M1SQD5A,RLDAX5M1SQD5A,5.0,Amazing shoes for a great price,0.0,2023-10-13,VAMJAM Men's Running Shoes Ultra Lightweight Breathable Walking Shoes Non Slip Athletic Fashion Sneakers Mesh Workout Casual Sports Shoes,Shoes,31.49,4.1,7482
B09T1Z5VDF-R2D6FH16KJ0ZOL,R2D6FH16KJ0ZOL,5.0,Great quality,0.0,2023-09-17,Xero Shoes Zelen Men’s Zero Drop Running Shoes with Removable Insole,Shoes,134.99,4.2,33
B09QJ4TQSJ-R22DAVFNREGJH6,R22DAVFNREGJH6,1.0,This is NOT a good river shoe,0.0,2023-10-06,MAYZERO Water Shoes Men Women Swim Surf Shoes Beach Pool Shoes Wide Toe Hiking Aqua Shoes Winter House Slippers,Shoes,20.97,4.5,10931
B07GTY7J45-Unavailable,Unavailable,,Unavailable,,1677-09-21,Giro Privateer Lace Cycling Shoe - Men's,Shoes,139.95,4.1,19
B0BM1YYXSZ-R7VMP5JGATCW6,R7VMP5JGATCW6,3.0,SMALL,1.0,2023-07-17,SKONI Men's Golf Shoe,Shoes,99.95,4.0,64
B0B93M3QBM-R3GU4XMY29VPJI,R3GU4XMY29VPJI,1.0,Comfortable,0.0,2023-07-28,"Elitechoice Diabetic Shoes for Men, Wide Width Elderly Men's Diabetic Shoes, Adjustable Closure Lightweight Breathable, Swollen Feet Walking Edema Sneakers",Shoes,54.99,4.1,104
B09QQ2335J-R39HDQWKNW03C7,R39HDQWKNW03C7,5.0,Hermosos,0.0,2023-10-07,Mishansha Men's Running Walking Shoes Air Sneaker Sport Gym Tennis Shoes US Men 7.5-15,Shoes,39.99,4.2,1660
B0CCT9YW6G-R7BXXT39GQPWJ,R7BXXT39GQPWJ,1.0,Something's not quite right,0.0,2023-10-20,HOBIBEAR Barefoot Minimalist Shoes Womens Mens | Zero Drop | Wide Width Fashion Sneaker,Shoes,41.99,4.5,141
B07G94F8BY-R1R59UJZQKEPEC,R1R59UJZQKEPEC,3.0,Don't expect too much.,0.0,2023-10-14,CASMAG Men's Casual Cloth Shoes Canvas Slip on Loafers Leisure Vintage Flat Boat Shoes,Shoes,37.99,4.2,6385
B09Q5GDNFB-R3LIM372NAYU1I,R3LIM372NAYU1I,4.0,Good product .,0.0,2023-09-21,Mens Running Shoes Slip-on Walking Tennis Sneakers Mesh Lightweight Breathable Casual Soft Sole Work Shoes,Shoes,27.99,4.5,492
B0BRKRLQCH-R150Z8UGHQ13FI,R150Z8UGHQ13FI,3.0,Foot support,0.0,2023-10-16,Hello MrLin Men's Running Shoes Non Slip Athletic Tennis Walking Blade Type Sneakers Hip Hop,Shoes,46.99,4.3,8343
B0CHLX7CZS-Unavailable,Unavailable,,Unavailable,,1677-09-21,"GRWDEN House Slippers for Women, Winter Indoor Fluffy Soft Women Slippers, Anti-Skid Cozy Plush Slip On House Slippers with Memory Foam, Warm Plush Bedroom Shoes with Faux Fur Lining",Shoes,19.99,0.0,0
B09D2Z1PBR-R3MAHUFNRH94XJ,R3MAHUFNRH94XJ,5.0,Comfortable shoes,2.0,2022-04-21,YH SUCED Women Diabetic Shoes for Elderly Women Wide Shoes Walking Shoes Adjustable Closure Breathable Lightweight Non Slip Sneakers for Swollen Feet Edema Width X-Wide,Shoes,59.99,3.7,28
B07ZHS92ZG-Unavailable,Unavailable,,Unavailable,,1677-09-21,"veloToze Neoprene Shoe Cover (Waterproof Cuff Included) - for Cleated Cycling Shoes - Waterproof, Windproof Neoprene Overshoes for Bike Rides in Cold Winter or Rainy Spring Weather - for Men and Women",Shoes,68.0,4.0,9
B09482VHF5-RETZLBFOCG0PE,RETZLBFOCG0PE,5.0,Fútbol,0.0,2023-08-13,Jugafu Outdoor Soccer Cleats Mens Boys Football Cleats Shoes,Shoes,45.99,4.2,548
B0B1D3JC9S-RTKF5IK40LNT2,RTKF5IK40LNT2,5.0,Great dance shoes!,2.0,2022-10-18,Elastic Jazz Shoes Leather Sole for Girls Boys Dance (Toddler/Little Kid/Big Kid),Shoes,26.95,4.3,55
B0BP262XJG-R1433EV0CKZ0L6,R1433EV0CKZ0L6,5.0,Very comfortable and good looking,0.0,2023-10-18,Giniros Mens Slip On Walking Shoes Running Tennis Gym Sneakers Non Slip Work Shoes Comfy Breathable Lightweight Fashion Shoes,Shoes,36.98,4.2,733
B08K2TBPF7-R3AA9CGY7A1QA7,R3AA9CGY7A1QA7,5.0,So many compliments,0.0,2023-10-16,THESTRON Men Golf Shoes Mesh Breathable Breathable Golf Walking Sport Sneakers 7 Spikes Golf Trainers …,Shoes,64.99,4.1,1483
B09QJ1XWL2-R22DAVFNREGJH6,R22DAVFNREGJH6,1.0,This is NOT a good river shoe,0.0,2023-10-06,MAYZERO Water Shoes Men Women Swim Surf Shoes Beach Pool Shoes Wide Toe Hiking Aqua Shoes Winter House Slippers,Shoes,29.97,4.5,10931
B0968PMWY4-RCAIT1T4EDAZI,RCAIT1T4EDAZI,5.0,👍🏿,0.0,2023-05-05,ELANROMAN Men's Loafers Gold Buckle Fashion Handmade Wedding Party Prom Shoes,Shoes,55.59,4.4,601
B08FR1THB2-R3U31AL7A6WSPU,R3U31AL7A6WSPU,5.0,Great shoe trees,0.0,2021-12-08,CEDAR SHOE TREE with split toe - 2 Packs,Shoes,33.99,4.7,82
B0BX742KXQ-RR6LRWIUB2NG0,RR6LRWIUB2NG0,5.0,Confort,0.0,2023-08-17,Ifrich Professional Men Golf Shoes Comfortable Spikeless Outdoor Golf Walking Sport Sneakers for Men,Shoes,56.99,4.6,126
